user_id,login_id,device_id  ,merchant_id,name,age,gender,account_created_date,location,avg_monthly_spend
USR09062,LOG09062,DEV09062,M00139,Varun Gupta,65,Male,30-09-2021,Varanasi,5945.32
USR09063,LOG09063,DEV09063,M00320,Kunal Varma,38,Female,26-12-2020,Vasai-Virar,5971.62
USR09064,LOG09064,DEV09064,M00143,Tanya Modi,79,Female,08-01-2023,Rajkot,8597.9
USR09065,LOG09065,DEV09065,M00148,Rohan Kumar,38,Male,29-04-2023,Jabalpur,1690
USR09066,LOG09066,DEV09066,M00184,Simran Das,77,Female,31-03-2020,Coimbatore,8378.61
USR09067,LOG09067,DEV09067,M00284,Rakesh Saxena,22,Male,19-01-2024,Pimpri-Chinchwad,1926.35
USR09068,LOG09068,DEV09068,M00382,Nisha Nair,52,Female,28-10-2025,Lucknow,1143.69
USR09069,LOG09069,DEV09069,M00015,Sanya Saxena,67,Female,21-06-2022,Ahmedabad,6321.57
USR09070,LOG09070,DEV09070,M00213,Neha Joshi,38,Female,04-06-2024,Indore,3873.9
USR09071,LOG09071,DEV09071,M00312,Amit Malhotra,36,Male,06-04-2021,Vasai-Virar,2795.06
USR09072,LOG09072,DEV09072,M00278,Asha Chopra,35,Female,04-06-2023,Bareilly,8026.98
USR09073,LOG09073,DEV09073,M00262,Shalini Srivastava,61,Female,05-08-2025,Agra,9105.89
USR09074,LOG09074,DEV09074,M00074,Sonam Malviya,56,Female,21-02-2025,Agra,1777.89
USR09075,LOG09075,DEV09075,M00448,Riya Verma,25,Female,05-09-2021,Meerut,5780.23
USR09076,LOG09076,DEV09076,M00388,Sakshi Dongare,54,Female,20-10-2022,Srinagar,4214.7
USR09077,LOG09077,DEV09077,M00200,Simran Gupta,25,Female,06-06-2022,Lucknow,7930.87
USR09078,LOG09078,DEV09078,M00485,Amit Modi,58,Male,02-04-2023,Bhopal,822.52
USR09079,LOG09079,DEV09079,M00389,Amit Roy,85,Male,30-03-2020,Gwalior,9205.65
USR09080,LOG09080,DEV09080,M00266,Neelam Varma,86,Female,30-10-2023,Kota,3960.58
USR09081,LOG09081,DEV09081,M00144,Vikas Saxena,53,Male,10-03-2023,Thane,2285.59
USR09082,LOG09082,DEV09082,M00063,Tanvi Rastogi,22,Female,30-04-2023,Agra,4083.99
USR09083,LOG09083,DEV09083,M00095,Ajay Gandhi,54,Male,08-06-2021,Rajkot,7544.6
USR09084,LOG09084,DEV09084,M00082,Rakesh Joshi,56,Male,09-04-2023,Guwahati,6912.4
USR09085,LOG09085,DEV09085,M00134,Radhika Chauhan,50,Female,24-06-2025,Varanasi,1262.33
USR09086,LOG09086,DEV09086,M00235,Shalini Rastogi,33,Female,20-09-2024,Agra,584.97
USR09087,LOG09087,DEV09087,M00135,Rakesh Chauhan,90,Male,07-11-2020,Amritsar,5406.98
USR09088,LOG09088,DEV09088,M00088,Arjun Dubey,29,Male,05-08-2020,Aurangabad,3148.84
USR09089,LOG09089,DEV09089,M00165,Sanjay Bakode,72,Male,18-12-2025,Rajkot,6992.15
USR09090,LOG09090,DEV09090,M00200,Dhanlaxmi Das,56,Female,03-08-2025,Allahabad,3998.07
USR09091,LOG09091,DEV09091,M00248,Rohan Verma,66,Male,08-04-2021,Guwahati,3992.41
USR09092,LOG09092,DEV09092,M00421,Tanya Kumar,38,Female,13-05-2020,Gurgaon,3609
USR09093,LOG09093,DEV09093,M00358,Divya Desai,73,Female,02-10-2020,Ludhiana,4893.3
USR09094,LOG09094,DEV09094,M00464,Isha Dubey,71,Female,13-05-2022,Ahmedabad,9194.87
USR09095,LOG09095,DEV09095,M00132,Nitin Mishra,23,Male,17-10-2021,Madurai,3313.33
USR09096,LOG09096,DEV09096,M00388,Jaya Bose,83,Female,16-04-2022,Meerut,2116.91
USR09097,LOG09097,DEV09097,M00199,Vivek Khandelwal,38,Male,13-08-2023,Howrah,7148.68
USR09098,LOG09098,DEV09098,M00045,Rahul Khandelwal,51,Male,02-09-2023,Jabalpur,3034.83
USR09099,LOG09099,DEV09099,M00423,Kiran Desai,80,Female,24-07-2023,Patna,8985.97
USR09100,LOG09100,DEV09100,M00334,Shreya Rastogi,71,Female,24-10-2023,Pune,5037.15
USR09101,LOG09101,DEV09101,M00125,Pallavi Joshi,57,Female,19-04-2022,Coimbatore,5321.84
USR09102,LOG09102,DEV09102,M00182,Riya Mehta,75,Female,12-03-2021,Indore,5936.94
USR09103,LOG09103,DEV09103,M00192,Vikas Dongare,53,Male,08-08-2025,Chandigarh,2467.13
USR09104,LOG09104,DEV09104,M00345,Ajay Kapoor,69,Male,11-01-2021,Ghaziabad,667.88
USR09105,LOG09105,DEV09105,M00195,Asha Roy,20,Female,17-01-2024,Salem,6676.1
USR09106,LOG09106,DEV09106,M00187,Madhuri Munjewar,45,Female,29-01-2021,Bhubaneswar,8260.71
USR09107,LOG09107,DEV09107,M00283,Meera Srivastava,86,Female,07-06-2024,Indore,9288.3
USR09108,LOG09108,DEV09108,M00107,Tanvi Dongare,48,Female,28-01-2023,Howrah,8579.11
USR09109,LOG09109,DEV09109,M00332,Nitin Saxena,87,Male,07-06-2025,Allahabad,6559.79
USR09110,LOG09110,DEV09110,M00021,Tanya Choudhary,88,Female,16-01-2024,Vasai-Virar,3737.63
USR09111,LOG09111,DEV09111,M00020,Deepak Saxena,30,Male,25-07-2020,Kanpur,7861.72
USR09112,LOG09112,DEV09112,M00078,Ritu Choudhary,29,Female,24-09-2022,Indore,3089.01
USR09113,LOG09113,DEV09113,M00401,Kunal Roy,21,Female,11-07-2024,Delhi,5568.78
USR09114,LOG09114,DEV09114,M00378,Varun Khawshi,32,Male,07-01-2020,Salem,6361
USR09115,LOG09115,DEV09115,M00151,Aarav Desai,79,Male,19-03-2024,Aligarh,5482.21
USR09116,LOG09116,DEV09116,M00017,Arjun Kumar,49,Male,22-07-2021,Moradabad,4786.81
USR09117,LOG09117,DEV09117,M00157,Harsh Reddy,30,Male,30-05-2025,Ahmedabad,9171.85
USR09118,LOG09118,DEV09118,M00176,Madhuri Solanki,36,Female,04-08-2021,Navi Mumbai,6518.32
USR09119,LOG09119,DEV09119,M00133,Kunal Malhotra,26,Female,04-02-2024,Jalandhar,9519.75
USR09120,LOG09120,DEV09120,M00449,Harsh Dubey,57,Male,29-10-2020,Madurai,7774.56
USR09121,LOG09121,DEV09121,M00065,Rakesh Choudhary,33,Male,05-09-2022,Lucknow,8284.83
USR09122,LOG09122,DEV09122,M00197,Sakshi Dongare,38,Female,25-07-2023,Coimbatore,1207.39
USR09123,LOG09123,DEV09123,M00361,Nitin Gandhi,30,Male,23-06-2021,Vijayawada,8330.11
USR09124,LOG09124,DEV09124,M00074,Anjali Naidu,31,Female,26-07-2022,Mysore,5289.72
USR09125,LOG09125,DEV09125,M00436,Asha Dongare,29,Female,06-03-2025,Navi Mumbai,5929.56
USR09126,LOG09126,DEV09126,M00471,Aarav Solanki,32,Male,25-05-2024,Aligarh,7741.97
USR09127,LOG09127,DEV09127,M00328,Aditya Mehta,36,Male,21-09-2025,Bangalore,3178.63
USR09128,LOG09128,DEV09128,M00389,Sanya Agarwal,82,Female,19-04-2025,Varanasi,3798.63
USR09129,LOG09129,DEV09129,M00451,Vivek Desai,67,Male,07-05-2025,Nagpur,4149.87
USR09130,LOG09130,DEV09130,M00176,Amit Mukherjee,25,Male,22-01-2022,Kolkata,2193.27
USR09131,LOG09131,DEV09131,M00453,Varun Mukherjee,78,Male,27-01-2023,Rajkot,5013.66
USR09132,LOG09132,DEV09132,M00238,Ashwjeet Tiwari,38,Male,10-06-2024,Jodhpur,2398.7
USR09133,LOG09133,DEV09133,M00297,Shalini Choudhary,26,Female,16-04-2020,Gwalior,4247.34
USR09134,LOG09134,DEV09134,M00421,Varun Gupta,23,Male,13-03-2022,Kolkata,6451.66
USR09135,LOG09135,DEV09135,M00222,Neelam Kumar,62,Female,04-08-2025,Jaipur,2672.77
USR09136,LOG09136,DEV09136,M00473,Anand Sen,74,Male,10-07-2023,Gurgaon,7124.06
USR09137,LOG09137,DEV09137,M00289,Neelam Khawshi,53,Female,05-12-2021,Bareilly,5625.42
USR09138,LOG09138,DEV09138,M00388,Simran Joshi,72,Female,19-05-2025,Patna,5580.14
USR09139,LOG09139,DEV09139,M00250,Madhuri Desai,60,Female,21-09-2023,Aurangabad,4590.16
USR09140,LOG09140,DEV09140,M00139,Neelam Chauhan,21,Female,24-12-2024,Delhi,5800.71
USR09141,LOG09141,DEV09141,M00226,Divya Gupta,28,Female,09-02-2022,Bangalore,4932.26
USR09142,LOG09142,DEV09142,M00191,Shreya Desai,85,Female,19-09-2020,Rajkot,8421.06
USR09143,LOG09143,DEV09143,M00409,Tanya Dubey,81,Female,28-12-2021,Agra,3765.72
USR09144,LOG09144,DEV09144,M00439,Kartik Thakur,33,Male,15-02-2021,Salem,745.5
USR09145,LOG09145,DEV09145,M00296,Rakesh Iyer,81,Male,16-07-2020,Vasai-Virar,9854.16
USR09146,LOG09146,DEV09146,M00075,Sakshi Dongare,20,Female,13-05-2021,Guwahati,3319.04
USR09147,LOG09147,DEV09147,M00295,Anjali Choudhary,39,Female,09-02-2020,Delhi,9807.16
USR09148,LOG09148,DEV09148,M00298,Arjun Das,50,Male,21-12-2023,Bhubaneswar,2991.98
USR09149,LOG09149,DEV09149,M00011,Yash Choudhary,54,Male,05-01-2020,Navi Mumbai,1495.62
USR09150,LOG09150,DEV09150,M00385,Aditya Gandhi,85,Male,19-06-2020,Mumbai,7755.38
USR09151,LOG09151,DEV09151,M00211,Sakshi Khawshi,52,Female,17-04-2023,Gurgaon,9925.24
USR09152,LOG09152,DEV09152,M00226,Neha Khawshi,20,Female,28-02-2021,Bangalore,8663.69
USR09153,LOG09153,DEV09153,M00247,Ashwjeet Agarwal,63,Male,09-12-2020,Chandigarh,5718.75
USR09154,LOG09154,DEV09154,M00332,Anand Chauhan,63,Male,19-02-2020,Kolkata,802.84
USR09155,LOG09155,DEV09155,M00049,Rahul Ghosh,26,Male,29-01-2025,Chennai,1390.75
USR09156,LOG09156,DEV09156,M00040,Tarun Roy,89,Male,21-12-2020,Delhi,7644.59
USR09157,LOG09157,DEV09157,M00485,Manish Shah,23,Male,18-03-2025,Bhopal,6197.73
USR09158,LOG09158,DEV09158,M00037,Shalini Trivedi,36,Female,01-11-2022,Raipur,1322.05
USR09159,LOG09159,DEV09159,M00432,Asha Iyer,75,Female,10-08-2024,Hubli-Dharwad,5656.97
USR09160,LOG09160,DEV09160,M00098,Amit Shah,74,Male,26-01-2024,Srinagar,4737.75
USR09161,LOG09161,DEV09161,M00294,Anand Das,80,Male,15-06-2022,Ghaziabad,9763.02
USR09162,LOG09162,DEV09162,M00348,Isha Nair,86,Female,09-01-2021,Guwahati,3754.07
USR09163,LOG09163,DEV09163,M00310,Jaya Ghosh,24,Female,10-02-2025,Kanpur,6632.38
USR09164,LOG09164,DEV09164,M00160,Simran Iyer,66,Female,31-01-2023,Srinagar,2003.38
USR09165,LOG09165,DEV09165,M00107,Divya Modi,88,Female,29-08-2020,Hyderabad,8412.33
USR09166,LOG09166,DEV09166,M00091,Radhika Vora,70,Female,20-12-2021,Chandigarh,8499.6
USR09167,LOG09167,DEV09167,M00258,Rakesh Malhotra,68,Male,23-06-2020,Varanasi,2512.01
USR09168,LOG09168,DEV09168,M00404,Divya Naidu,43,Female,24-12-2020,Bhubaneswar,5446.43
USR09169,LOG09169,DEV09169,M00149,Sakshi Kumar,27,Female,31-03-2025,Chennai,8251.27
USR09170,LOG09170,DEV09170,M00210,Vikas Chauhan,41,Male,11-07-2021,Mira-Bhayandar,8371.16
USR09171,LOG09171,DEV09171,M00367,Asha Agarwal,61,Female,29-04-2020,Meerut,871.58
USR09172,LOG09172,DEV09172,M00395,Siddharth Trivedi,36,Male,01-03-2021,Srinagar,2027.9
USR09173,LOG09173,DEV09173,M00177,Siddharth Iyer,53,Male,18-10-2022,Indore,3671.34
USR09174,LOG09174,DEV09174,M00281,Asha Mukherjee,34,Female,04-07-2020,Vasai-Virar,1183.52
USR09175,LOG09175,DEV09175,M00415,Shreya Bhatt,35,Female,20-04-2020,Varanasi,716.78
USR09176,LOG09176,DEV09176,M00343,Rohan Kapoor,25,Male,14-01-2021,Thane,8859.97
USR09177,LOG09177,DEV09177,M00306,Siddharth Mishra,73,Male,07-02-2020,Pimpri-Chinchwad,5924.08
USR09178,LOG09178,DEV09178,M00246,Isha Iyer,56,Female,24-08-2022,Aurangabad,7816.09
USR09179,LOG09179,DEV09179,M00157,Anand Joshi,67,Male,26-01-2025,Pune,3215.08
USR09180,LOG09180,DEV09180,M00454,Sonam Malviya,57,Female,28-04-2023,Bhubaneswar,1871.24
USR09181,LOG09181,DEV09181,M00139,Arjun Das,75,Male,15-01-2023,Jabalpur,9140.56
USR09182,LOG09182,DEV09182,M00320,Tanya Mehta,22,Female,21-07-2021,Vasai-Virar,1889.16
USR09183,LOG09183,DEV09183,M00228,Madhuri Dave,61,Female,15-03-2025,Ghaziabad,4246.18
USR09184,LOG09184,DEV09184,M00134,Divya Joshi,24,Female,29-01-2024,Jalandhar,3937.28
USR09185,LOG09185,DEV09185,M00302,Sanya Bhatt,80,Female,19-05-2023,Ludhiana,606.96
USR09186,LOG09186,DEV09186,M00024,Arjun Bhargava,75,Male,25-04-2025,Vijayawada,3681.32
USR09187,LOG09187,DEV09187,M00359,Tanya Khandelwal,26,Female,20-08-2025,Coimbatore,9507.15
USR09188,LOG09188,DEV09188,M00498,Rakesh Nair,44,Male,24-09-2022,Delhi,2055.96
USR09189,LOG09189,DEV09189,M00444,Neha Iyer,40,Female,21-01-2025,Dhanbad,8241.48
USR09190,LOG09190,DEV09190,M00322,Tarun Jain,43,Male,12-10-2021,Vadodara,3307.14
USR09191,LOG09191,DEV09191,M00430,Jaya Shah,41,Female,19-04-2020,Indore,5106
USR09192,LOG09192,DEV09192,M00386,Rohan Dey,84,Male,04-11-2023,Delhi,1912.87
USR09193,LOG09193,DEV09193,M00337,Aarav Rastogi,85,Male,17-12-2024,Jabalpur,1771.05
USR09194,LOG09194,DEV09194,M00103,Akash Srivastava,25,Male,24-07-2020,Agra,1483.79
USR09195,LOG09195,DEV09195,M00206,Rohan Nair,53,Male,24-08-2025,Dhanbad,9824.66
USR09196,LOG09196,DEV09196,M00412,Raj Munjewar,22,Male,02-03-2022,Moradabad,1535.29
USR09197,LOG09197,DEV09197,M00229,Sakshi Jain,53,Female,31-01-2023,Patna,2010.01
USR09198,LOG09198,DEV09198,M00465,Deepak Mehta,44,Male,22-10-2025,Srinagar,2504.72
USR09199,LOG09199,DEV09199,M00064,Nitin Kumar,35,Male,22-07-2023,Vasai-Virar,7842.86
USR09200,LOG09200,DEV09200,M00491,Deepak Bhattacharya,48,Male,04-06-2021,Pimpri-Chinchwad,3132.97
USR09201,LOG09201,DEV09201,M00164,Vikas Khandelwal,25,Male,22-08-2021,Ahmedabad,563.15
USR09202,LOG09202,DEV09202,M00148,Amit Desai,38,Male,25-01-2022,Guwahati,7329.6
USR09203,LOG09203,DEV09203,M00454,Sanya Srivastava,52,Female,04-11-2021,Guwahati,4280.15
USR09204,LOG09204,DEV09204,M00129,Kiran Bhattacharya,23,Female,23-02-2023,Kota,9022.22
USR09205,LOG09205,DEV09205,M00158,Meera Modi,57,Female,19-02-2024,Coimbatore,6480.65
USR09206,LOG09206,DEV09206,M00222,Tarun Roy,73,Male,18-06-2021,Solapur,4782.71
USR09207,LOG09207,DEV09207,M00429,Tanvi Thakur,58,Female,22-04-2021,Surat,691.71
USR09208,LOG09208,DEV09208,M00256,Meera Mukherjee,45,Female,04-01-2020,Allahabad,7722.23
USR09209,LOG09209,DEV09209,M00187,Manish Saxena,89,Male,11-08-2021,Dhanbad,5995.2
USR09210,LOG09210,DEV09210,M00273,Madhuri Trivedi,21,Female,16-07-2020,Meerut,6020.23
USR09211,LOG09211,DEV09211,M00092,Ritu Mukherjee,79,Female,05-08-2020,Amritsar,9829.52
USR09212,LOG09212,DEV09212,M00444,Asha Choudhary,78,Female,31-05-2025,Raipur,3624.53
USR09213,LOG09213,DEV09213,M00041,Anand Tiwari,30,Male,08-07-2025,Thane,8877.52
USR09214,LOG09214,DEV09214,M00323,Akash Jain,75,Male,26-03-2023,Kota,7335.82
USR09215,LOG09215,DEV09215,M00363,Raj Naidu,43,Male,14-07-2023,Moradabad,3430.32
USR09216,LOG09216,DEV09216,M00307,Shreya Modi,31,Female,03-04-2022,Jaipur,7915.58
USR09217,LOG09217,DEV09217,M00114,Rohan Tiwari,47,Male,30-12-2022,Ghaziabad,537.81
USR09218,LOG09218,DEV09218,M00353,Ajay Mehta,81,Male,29-05-2023,Chennai,5570.36
USR09219,LOG09219,DEV09219,M00180,Rohan Saxena,72,Male,07-08-2020,Surat,6850.71
USR09220,LOG09220,DEV09220,M00373,Divya Shah,76,Female,02-11-2020,Mira-Bhayandar,1957.5
USR09221,LOG09221,DEV09221,M00363,Kartik Dave,73,Male,19-04-2024,Kolkata,3631.26
USR09222,LOG09222,DEV09222,M00472,Akash Agarwal,51,Male,23-10-2020,Bangalore,9997.5
USR09223,LOG09223,DEV09223,M00312,Tanvi Roy,77,Female,02-10-2022,Hubli-Dharwad,1853.77
USR09224,LOG09224,DEV09224,M00499,Dhanlaxmi Vora,32,Female,22-10-2024,Navi Mumbai,8165.8
USR09225,LOG09225,DEV09225,M00139,Aditya Varma,79,Male,18-04-2020,Kota,2647.14
USR09226,LOG09226,DEV09226,M00444,Tanya Bakode,58,Female,15-11-2020,Bhopal,9126.48
USR09227,LOG09227,DEV09227,M00320,Vikas Vora,39,Male,06-10-2022,Lucknow,7935.68
USR09228,LOG09228,DEV09228,M00449,Pooja Srivastava,60,Female,01-05-2022,Kanpur,2710.81
USR09229,LOG09229,DEV09229,M00136,Rakesh Verma,71,Male,15-06-2022,Meerut,688.98
USR09230,LOG09230,DEV09230,M00407,Tanvi Mishra,70,Female,06-10-2024,Tiruchirappalli,8976.38
USR09231,LOG09231,DEV09231,M00433,Tarun Vora,37,Male,11-10-2020,Srinagar,6378.06
USR09232,LOG09232,DEV09232,M00312,Sanjay Mishra,89,Male,12-01-2025,Agra,566.15
USR09233,LOG09233,DEV09233,M00177,Sanjay Sen,70,Male,06-06-2020,Jabalpur,8385.33
USR09234,LOG09234,DEV09234,M00143,Divya Tiwari,36,Female,11-01-2024,Gwalior,9140.49
USR09235,LOG09235,DEV09235,M00329,Aditya Jain,29,Male,15-10-2021,Jabalpur,3530.24
USR09236,LOG09236,DEV09236,M00318,Pooja Gupta,42,Female,30-01-2023,Delhi,5898.88
USR09237,LOG09237,DEV09237,M00227,Neha Banerjee,50,Female,04-11-2023,Guwahati,9394.7
USR09238,LOG09238,DEV09238,M00107,Harsh Dongare,74,Male,22-03-2021,Madurai,4611.22
USR09239,LOG09239,DEV09239,M00143,Shalini Sen,50,Female,21-08-2020,Hyderabad,9214.38
USR09240,LOG09240,DEV09240,M00223,Kartik Khandelwal,54,Male,29-10-2022,Raipur,8316.65
USR09241,LOG09241,DEV09241,M00083,Tanvi Saxena,38,Female,21-08-2024,Surat,5994.41
USR09242,LOG09242,DEV09242,M00212,Madhuri Saxena,90,Female,19-03-2022,Tiruchirappalli,9702.71
USR09243,LOG09243,DEV09243,M00095,Aarav Mehta,26,Male,30-03-2022,Madurai,7303.99
USR09244,LOG09244,DEV09244,M00070,Aarav Purohit,83,Male,06-05-2024,Moradabad,4642.69
USR09245,LOG09245,DEV09245,M00240,Tarun Solanki,42,Male,26-01-2025,Nagpur,1268.35
USR09246,LOG09246,DEV09246,M00469,Vikas Shah,66,Male,14-03-2025,Guwahati,1236.53
USR09247,LOG09247,DEV09247,M00176,Kunal Bhatt,77,Female,03-09-2024,Gurgaon,4537.6
USR09248,LOG09248,DEV09248,M00268,Harsh Verma,79,Male,05-04-2021,Solapur,5162.58
USR09249,LOG09249,DEV09249,M00412,Vikas Trivedi,26,Male,16-10-2020,Dhanbad,1915.1
USR09250,LOG09250,DEV09250,M00092,Tanya Purohit,20,Female,04-04-2021,Kalyan-Dombivli,731.78
USR09251,LOG09251,DEV09251,M00008,Tarun Roy,33,Male,10-12-2025,Chennai,6626.68
USR09252,LOG09252,DEV09252,M00483,Harsh Iyer,89,Male,18-06-2025,Jalandhar,2926.93
USR09253,LOG09253,DEV09253,M00107,Kunal Kapoor,70,Female,04-02-2024,Hubli-Dharwad,8964.44
USR09254,LOG09254,DEV09254,M00196,Anand Bose,53,Male,17-06-2020,Bangalore,9381.82
USR09255,LOG09255,DEV09255,M00118,Sakshi Dey,90,Female,03-11-2023,Surat,5178.82
USR09256,LOG09256,DEV09256,M00164,Divya Naidu,71,Female,27-06-2021,Jalandhar,5318.53
USR09257,LOG09257,DEV09257,M00447,Simran Agarwal,38,Female,28-02-2024,Hubli-Dharwad,4463.04
USR09258,LOG09258,DEV09258,M00157,Ajay Reddy,53,Male,24-10-2023,Chandigarh,8555.15
USR09259,LOG09259,DEV09259,M00205,Pallavi Bose,46,Female,20-01-2025,Hyderabad,7232.68
USR09260,LOG09260,DEV09260,M00054,Rohan Naidu,81,Male,03-09-2024,Kanpur,8461.35
USR09261,LOG09261,DEV09261,M00308,Nitin Dongare,58,Male,07-12-2020,Pimpri-Chinchwad,7616.62
USR09262,LOG09262,DEV09262,M00113,Pallavi Joshi,59,Female,24-08-2023,Kota,8369.68
USR09263,LOG09263,DEV09263,M00180,Pallavi Trivedi,65,Female,15-12-2021,Hubli-Dharwad,3049.56
USR09264,LOG09264,DEV09264,M00351,Rekha Jain,46,Female,21-02-2024,Visakhapatnam,3877.4
USR09265,LOG09265,DEV09265,M00349,Madhuri Mehta,60,Female,21-12-2023,Jaipur,7219.33
USR09266,LOG09266,DEV09266,M00117,Arjun Malhotra,68,Male,14-04-2021,Jaipur,7108.75
USR09267,LOG09267,DEV09267,M00060,Dhanlaxmi Trivedi,29,Female,21-01-2024,Ranchi,3952.51
USR09268,LOG09268,DEV09268,M00361,Isha Bhatt,61,Female,04-12-2020,Aligarh,5280.63
USR09269,LOG09269,DEV09269,M00390,Akash Mishra,89,Male,17-04-2021,Bangalore,5684.76
USR09270,LOG09270,DEV09270,M00232,Kartik Gandhi,38,Male,13-06-2023,Indore,7882.96
USR09271,LOG09271,DEV09271,M00096,Rekha Joshi,30,Female,07-07-2022,Gwalior,568.82
USR09272,LOG09272,DEV09272,M00319,Aditya Modi,37,Male,19-10-2024,Moradabad,4815.81
USR09273,LOG09273,DEV09273,M00071,Akash Rastogi,20,Male,05-05-2021,Kota,962.69
USR09274,LOG09274,DEV09274,M00033,Harsh Thakur,45,Male,20-12-2022,Navi Mumbai,4741.4
USR09275,LOG09275,DEV09275,M00180,Isha Vora,27,Female,14-05-2025,Bareilly,9529.4
USR09276,LOG09276,DEV09276,M00357,Neelam Bakode,22,Female,11-03-2022,Vasai-Virar,675.79
USR09277,LOG09277,DEV09277,M00248,Jaya Naidu,71,Female,14-04-2021,Bhubaneswar,6604.68
USR09278,LOG09278,DEV09278,M00230,Tanya Vora,86,Female,16-04-2024,Srinagar,6375.59
USR09279,LOG09279,DEV09279,M00047,Sanya Dey,73,Female,21-11-2022,Delhi,2736.88
USR09280,LOG09280,DEV09280,M00075,Pallavi Khawshi,78,Female,09-04-2020,Bhopal,2623.54
USR09281,LOG09281,DEV09281,M00460,Rohan Kumar,25,Male,23-11-2025,Surat,8441.71
USR09282,LOG09282,DEV09282,M00299,Pooja Munjewar,45,Female,20-03-2021,Ranchi,2156.12
USR09283,LOG09283,DEV09283,M00442,Madhuri Nair,47,Female,08-10-2025,Kanpur,3798.22
USR09284,LOG09284,DEV09284,M00255,Kartik Bakode,50,Male,24-04-2025,Jalandhar,3339.8
USR09285,LOG09285,DEV09285,M00254,Madhuri Kapoor,25,Female,09-08-2024,Meerut,2291.45
USR09286,LOG09286,DEV09286,M00267,Ashwjeet Varma,67,Male,02-08-2020,Pune,5541.23
USR09287,LOG09287,DEV09287,M00180,Madhuri Mehta,82,Female,25-09-2021,Mumbai,6401.57
USR09288,LOG09288,DEV09288,M00088,Kartik Nair,73,Male,16-10-2024,Kolkata,7277.88
USR09289,LOG09289,DEV09289,M00362,Jaya Sen,20,Female,04-12-2023,Bareilly,623.3
USR09290,LOG09290,DEV09290,M00170,Amit Modi,67,Male,09-03-2023,Amritsar,9345.7
USR09291,LOG09291,DEV09291,M00106,Kunal Bhargava,49,Female,09-03-2021,Gurgaon,9674.07
USR09292,LOG09292,DEV09292,M00109,Aditya Nair,47,Male,29-08-2022,Guwahati,1317.4
USR09293,LOG09293,DEV09293,M00227,Raj Mishra,74,Male,04-11-2023,Raipur,8170.64
USR09294,LOG09294,DEV09294,M00063,Rekha Shah,27,Female,07-05-2023,Nashik,7196.94
USR09295,LOG09295,DEV09295,M00433,Akash Thakur,50,Male,03-02-2022,Madurai,2205.98
USR09296,LOG09296,DEV09296,M00224,Anand Agarwal,25,Male,15-03-2022,Ludhiana,2484.99
USR09297,LOG09297,DEV09297,M00173,Anjali Thakur,65,Female,17-01-2022,Nashik,1952.11
USR09298,LOG09298,DEV09298,M00481,Ashwjeet Dubey,83,Male,01-11-2024,Mira-Bhayandar,5361.2
USR09299,LOG09299,DEV09299,M00359,Vikas Dey,64,Male,03-06-2025,Hyderabad,4770.13
USR09300,LOG09300,DEV09300,M00004,Pooja Varma,50,Female,24-08-2021,Jabalpur,1288.98
USR09301,LOG09301,DEV09301,M00141,Ashwjeet Khandelwal,24,Male,29-11-2025,Rajkot,8830.72
USR09302,LOG09302,DEV09302,M00021,Pooja Mehta,59,Female,23-10-2023,Hyderabad,4873.44
USR09303,LOG09303,DEV09303,M00170,Vikas Bhatt,23,Male,09-07-2025,Ranchi,9992.78
USR09304,LOG09304,DEV09304,M00312,Tarun Chauhan,35,Male,12-06-2022,Moradabad,3254.4
USR09305,LOG09305,DEV09305,M00121,Manish Dubey,63,Male,24-03-2024,Indore,4506.01
USR09306,LOG09306,DEV09306,M00036,Yash Varma,36,Male,06-08-2021,Kanpur,1406.35
USR09307,LOG09307,DEV09307,M00251,Anjali Dongare,47,Female,12-08-2022,Moradabad,4027.06
USR09308,LOG09308,DEV09308,M00382,Asha Srivastava,53,Female,20-03-2020,Pune,5482.59
USR09309,LOG09309,DEV09309,M00110,Kartik Varma,45,Male,14-03-2020,Varanasi,6652.85
USR09310,LOG09310,DEV09310,M00136,Arjun Khawshi,89,Male,28-08-2024,Aligarh,8900.36
USR09311,LOG09311,DEV09311,M00058,Arjun Shah,24,Male,10-08-2022,Meerut,515.33
USR09312,LOG09312,DEV09312,M00309,Kunal Joshi,88,Female,24-09-2024,Thane,1380.08
USR09313,LOG09313,DEV09313,M00090,Varun Dey,76,Male,24-09-2022,Aligarh,1919.57
USR09314,LOG09314,DEV09314,M00183,Aditya Bose,58,Male,18-11-2021,Kalyan-Dombivli,1835.33
USR09315,LOG09315,DEV09315,M00099,Radhika Solanki,88,Female,01-06-2023,Jodhpur,4147.07
USR09316,LOG09316,DEV09316,M00277,Riya Dave,77,Female,27-03-2023,Aurangabad,693.17
USR09317,LOG09317,DEV09317,M00088,Tarun Bhatt,71,Male,03-05-2022,Navi Mumbai,3285.35
USR09318,LOG09318,DEV09318,M00487,Neelam Rastogi,67,Female,08-06-2024,Bareilly,9895.75
USR09319,LOG09319,DEV09319,M00266,Vikas Sen,36,Male,20-06-2022,Jaipur,3610.88
USR09320,LOG09320,DEV09320,M00388,Sanjay Bhattacharya,51,Male,09-01-2023,Jodhpur,8412.86
USR09321,LOG09321,DEV09321,M00213,Deepak Bose,84,Male,19-10-2023,Amritsar,7748.72
USR09322,LOG09322,DEV09322,M00274,Sanjay Verma,33,Male,04-09-2023,Jabalpur,4616.61
